path,extension,top_level_area,owner_area,file_kind,authority_class,implementation_class,surface_or_system,active_status,risk_level,line_count,imports_or_dependencies,declared_types_or_headings,uses_legacy_language,uses_forbidden_architecture,contains_user_facing_copy,contains_runtime_truth,contains_ui_truth,contains_release_claims,contains_validation_logic,contains_generated_or_stale_artifact_risk,recommended_action,reason
docs/status/quarantine-archive-folder-plan.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,278,,Quarantine / Archive Folder Plan; Authority; Scope; Purpose; Proposed Folder Structure; Folder Rules,no,yes,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/reference-dependency-scan-cleanup-plan.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,120,,Reference Dependency Scan And Cleanup Execution Plan; Scope; Current prerequisites; Search inputs inspected in Train D; Dependency findings; Archive/delete candidate register,no,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/release-evidence-packet.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Red,499,,Release Evidence Packet; Current validation posture; Current evidence sources; Recent Local Proof Packet; Required local proof packet; Current non-claims,no,yes,yes,no,no,yes,yes,no,repair or demote,File references forbidden architecture or dependency language in an active surface.
docs/status/repo-authority-cleanup-active-path-allowlist.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,43,,Repo Authority Cleanup Active Path Allowlist; Active portal paths; Legacy/supporting paths that remain visible by design; Paths that should not be active front doors,no,no,no,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/repo-authority-cleanup-baseline.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Red,27,,Repo Authority Cleanup Baseline; Evidence captured; Baseline classification; Baseline move candidates,no,no,yes,no,no,yes,no,no,repair or demote,File makes a release-style claim that is not proven by current evidence.
docs/status/repo-authority-cleanup-final-report.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,47,,Repo Authority Cleanup Final Report; Scope; Result; Validation; Rollback,no,no,yes,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/repo-authority-cleanup-green-gate-spec.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,126,,Repo Authority Cleanup Green Gate Spec; GREEN; RED; YELLOW; Phase continuation rule; Deletion policy,no,yes,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/repo-authority-cleanup-install-report.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,135,,Repo Authority Cleanup Install Report; Status; Installed prompt suite; Installed control documents; Queue manifest; Runner commands,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/repo-cleanup-index.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Red,92,,Repo Cleanup Index; Current cleanup decision; Active front-door files; Quarantined but retained material; Cost-sensitive automation policy; Cleanup backlog,no,no,no,no,no,yes,no,yes,repair or demote,File makes a release-style claim that is not proven by current evidence.
docs/status/repo-control-plane-cleanup-final-report.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,1051,,Repo Control-Plane Cleanup Final Report; Executive Status; Pull / Repo State; Mandatory Read-Order Files; Front Door Check; Provider / Backend Preflight,no,yes,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/repo-governance-master-cleanup-plan.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,151,,Repo Governance Master Cleanup Plan; Authority order; Operating rules; Open cleanup issues; Phase status; Train A closeout,no,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/repo-wide-cleanup-report.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Red,110,,Repo-Wide Cleanup Report; Scope; Completed changes; Current front-door source hierarchy; Current validation posture; Retained but quarantined material,no,no,no,no,no,yes,yes,no,repair or demote,File makes a release-style claim that is not proven by current evidence.
docs/status/signature-object-moat-gap-map.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,84,,Signature Object Moat Gap Map — MOAT-ALIGNMENT-01; Today / Reality Meridian; Goals / Constellation Atlas; Capture / Atmosphere Composer; Time / LifeShape Field; You / User System Profile,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/swiftui-primitive-contracts.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,100,,SwiftUI Primitive Contracts; 1. Primitive Contract Rule; 2. Primitive Table; 3. File Responsibility Expectations; 4. Preview Requirements; 5. State Contract Requirements,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/train-b-historical-header-quarantine-receipt-2026-05-16.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,84,,Train B Historical Header Quarantine Receipt; Execution constraints; Completed physical headers; Connector-blocked full-preservation updates; Remaining high-risk legacy files not physically patched in this pass; ACUI result,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/train-c-active-surface-hygiene-receipt-2026-05-16.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,131,,Train C Active Surface Hygiene Receipt; Execution constraints; Phase 6 — Frontend stale-language sweep; Phase 7 — Generated report classification; Phase 8 — Swift visible-copy sweep and scanner; Phase 9 — Authority/workflow validation scripts,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/status/train-d-reference-dependency-scan-receipt-2026-05-16.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,98,,Train D Reference Dependency Scan Receipt; Execution constraints; Files created or refreshed; Representative reference checks; Candidate-register result; Why Yellow,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/truth-wiring-audit.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,45,,Truth Wiring Audit; Completed; Active Authority Hierarchy; Scope Boundaries; Validation; Remaining Work,no,no,no,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/visual-canon-moat-installation-report.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,69,,Visual Canon + Moat Installation Report — GLOBAL-VISUAL-CANON-MOAT-INSTALL-TRAIN-01; Report status; Files created/updated in this phase; Validation commands run; No-proof and blocker notes; Next action,no,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/visual-proof-gap-green-repo-standards-01.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,37,,"Visual proof gap — GREEN-REPO-STANDARDS-01; Gap; Reason; Required next command/procedure; example local visual proof path; capture per-surface snapshots for Today, Goals, Capture, Time, You",no,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/status/visual-proof-ledger.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Yellow,118,,Visual Proof Ledger; 1. Visual Proof Rule; 2. Required Evidence Fields; 3. Ledger Template; 4. Screenshot Expectations; 5. Visual Diff Expectations,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/status/yellow-to-green-reconciliation-plan.md,.md,Status docs,Status,markdown_doc,supporting_doc,docs_only,status_layer,supporting,Red,102,,Yellow-to-Green Reconciliation Plan; 📊 1. Current Accepted-Yellow Inventory; Class A: Design-System & Visual Proofs (`YELLOW_OWNER_LEDGER.md`); Class B: Operational Train Gaps (`yellow-ledger.md`); Class C: Core Architecture & Seams (`BATCH_REGISTRY.md`); 🛠️ 2. Upgrade Pathways (Yellow to Green),yes,no,yes,no,no,yes,yes,yes,repair or demote,File makes a release-style claim that is not proven by current evidence.
docs/trust/AMB_LOCAL_FIRST_TRUST_SPEC.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,58,,AMB_LOCAL_FIRST_TRUST_SPEC; Trust posture; Required proofs; Trust states; Local memory controls; Memory control states,no,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/truth/CODEX_PROCESS_TRUTH.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Red,1254,,CODEX_PROCESS_TRUTH.md; 1. Purpose and Authority; 2. Codex Mission; 3. Truth Hierarchy and Conflict Resolution; 4. Required Read Order; 5. Task Intake Protocol,yes,yes,yes,no,no,yes,yes,yes,repair or demote,File references forbidden architecture or dependency language in an active surface.
docs/truth/HISTORICAL_POLICY.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Red,1031,,HISTORICAL_POLICY.md; 1. Purpose and Authority; 2. Historical Material Definition; 3. Active Material Definition; 4. Supporting Material Definition; 5. Non-Authority Rule,yes,yes,yes,no,no,yes,yes,yes,repair or demote,File references forbidden architecture or dependency language in an active surface.
docs/truth/IMPLEMENTATION_TRUTH.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Red,1120,,IMPLEMENTATION_TRUTH.md; 1. Purpose and Authority; 2. Relationship to Other Truth Files; 3. Source Evidence Standard; 4. Repository Snapshot; 5. Current App Architecture,yes,yes,yes,no,no,yes,yes,yes,repair or demote,File references forbidden architecture or dependency language in an active surface.
docs/truth/PRODUCT_DESIGN_TRUTH.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Red,2448,,PRODUCT_DESIGN_TRUTH.md; 0. Codex Operating Order; 1. Product Design Truth Decision Matrix; 2. Purpose and Authority; 3. Product Identity; 3b. Moat Strategy Alignment,yes,yes,yes,no,no,yes,yes,yes,repair or demote,Active truth file contains legacy IA wording that conflicts with current top-level IA.
docs/truth/PRODUCT_MOAT_TRUTH.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Red,235,,PRODUCT_MOAT_TRUTH.md; Moat Statement; Private Life Runtime Proof Target; Canonical Moat Pyramid; Non-Moat Commodity; Core Moat Concepts,yes,yes,yes,no,no,no,no,yes,repair or demote,Active truth file contains legacy IA wording that conflicts with current top-level IA.
docs/truth/PRODUCT_UPGRADES_VISION.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Red,102,,"Flagship Product Vision & Concept Refinement: Sovereign Upgrades for Ambitions; 🗺️ Architectural Concept Map; 💎 Sovereign Upgrade 1: The ""Meridian Edge"" Temporal Anchor; The Concept; Scope & Interaction Mechanics; Moat & Alignment Rationale",no,yes,yes,no,no,no,no,no,repair or demote,File references forbidden architecture or dependency language in an active surface.
docs/truth/README.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Yellow,65,,Ambitions Truth Files; Mandatory read order; Conflict resolution; Supporting material; What this directory does not prove,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/truth/RELEASE_TRUTH.md,.md,Truth docs,Truth,markdown_doc,active_source_truth,docs_only,truth_layer,active,Red,1076,,RELEASE_TRUTH.md; 1. Purpose and Authority; 2. Relationship to Other Truth Files; 3. Release Evidence Standard; 4. Current Release Posture; 5. Allowed Claims,yes,yes,yes,no,no,yes,yes,yes,repair or demote,File references forbidden architecture or dependency language in an active surface.
docs/visual/AMB_PERSONAL_REALITY_INSTRUMENT_SPEC.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,41,,AMB_PERSONAL_REALITY_INSTRUMENT_SPEC; Principle; Projection-bound surfaces; Visual direction; Non-goals; Evidence contract,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/visual/AMB_SCREENSHOT_CANDIDATE_REGISTRY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,33,,AMB_SCREENSHOT_CANDIDATE_REGISTRY; Required validation,no,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/widget-live-activity-manual-testing.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,52,,Widget + Live Activity Manual Testing; Prerequisites; Shared Snapshot Verification; Widget Verification; Live Activity Verification; Notes,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
fixtures/ambitions-twins/busy-new-job.json,.json,Tests,Tests,config_or_data,live_test,test_source,unknown,unknown,Green,16,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
fixtures/ambitions-twins/creative-builder.json,.json,Tests,Tests,config_or_data,live_test,test_source,unknown,unknown,Green,16,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
fixtures/ambitions-twins/long-term-drifter.json,.json,Tests,Tests,config_or_data,live_test,test_source,unknown,unknown,Green,16,,,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
fixtures/ambitions-twins/manual-privacy-user.json,.json,Tests,Tests,config_or_data,live_test,test_source,unknown,unknown,Green,16,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
fixtures/ambitions-twins/overloaded-mover.json,.json,Tests,Tests,config_or_data,live_test,test_source,unknown,unknown,Green,16,,,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
fixtures/ambitions-twins/source-heavy-career-switcher.json,.json,Tests,Tests,config_or_data,live_test,test_source,unknown,unknown,Yellow,16,,,no,no,yes,no,no,yes,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
fixtures/ambitions-twins/travel-week-user.json,.json,Tests,Tests,config_or_data,live_test,test_source,unknown,unknown,Green,16,,,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/README.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,18,,Frontend,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/installed-canon.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,37,,Installed Canon; Installed now; Installed anchors; Not proved by installed canon,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/intended-canon.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,29,,Intended Canon; Intended direction; Intended anchors; Intended guardrails,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/ACTIVE_IA_AND_SURFACE_MAP.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,16,,Active IA And Surface Map,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/AMBITIONS_FRONT_END_ARCHITECTURE_ATLAS_AND_VISUAL_ENCYCLOPEDIA.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,136,,Ambitions Front-End Architecture Atlas And Visual Encyclopedia; Doctrine; Active IA Map; Flagship Object System; Chrome Enrichment; Canon Status And Authority Level,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/CHROME_ENRICHMENT_DOCTRINE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,300,,Ambitions Chrome Enrichment Doctrine; Purpose; North Star Formula; Authority Contract; Market-Derived Chrome Patterns To Abstract; Global Living Chrome,yes,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/CHROME_PRIMITIVES.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,471,,Ambitions Chrome Primitives; Purpose; Primitive Rules; Required Primitive Inventory; Primitive Specifications; `ContextTopEdge`,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/DESIGN_LANGUAGE_DOCTRINE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,98,,Design Language Doctrine; Purpose; Locked Rules; 1. One-Primary-Object Law; 2. Five Signature Instruments; 3. Native iPhone Rules,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/DESIGN_SYSTEM_TO_VISUAL_ENCYCLOPEDIA_BRIDGE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,19,,Design System To Visual Encyclopedia Bridge; Purpose; Active Mappings; Boundary,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/ENCYCLOPEDIA_TO_FRONTEND_OS.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,41,,Encyclopedia to Frontend Operating System; Operating Rule; Required Loop; What Each Artifact Means; Hard Rules,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/FLAGSHIP_OBJECT_SYSTEM_DOCTRINE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Red,301,,Ambitions Flagship Object System Doctrine; Purpose; Flagship Object Definition; North Star; Award-Level Design Target; Product Moat Relationship,yes,no,yes,no,no,yes,no,no,repair or demote,File makes a release-style claim that is not proven by current evidence.
frontend/visual-encyclopedia/FRONTEND_AUTHORITY_INDEX.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,187,,Frontend Authority Index; Frontend Authority Workflow; Authority Order; Active Files; Frontend Doc Classification Note; Flagship Object System Lock,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/FRONTEND_DOC_CLASSIFICATION.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,64,,Frontend Doc Classification; Active; Supporting; Historical; Obsolete; Archive-Candidate,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/FRONTEND_SURFACE_COVERAGE_MAP.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,15,,Frontend Surface Coverage Map,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/MATURE_APP_SURFACE_UNIVERSE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,24,,Mature App Store Surface Universe; Summary; Scope,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/MATURE_APP_SURFACE_UNIVERSE.yaml,.yaml,Canon docs,Frontend canon portal,config_or_data,supporting_doc,docs_only,frontend_canon,supporting,Red,11997,Swift,,no,no,yes,no,no,yes,no,yes,repair or demote,File makes a release-style claim that is not proven by current evidence.
frontend/visual-encyclopedia/MRI_HBI_FRONTEND_INTEGRATION_MAP.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,7,,MRI / HBI Source Family Integration Map,no,no,no,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/OBJECT_GRAPH_ARCHITECTURE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Red,331,,Ambitions Object Graph Architecture; Purpose; Graph Summary; Required Graph Node Types; Required Graph Edge Types; Object Kernel Contract,yes,no,yes,no,no,yes,no,no,repair or demote,File makes a release-style claim that is not proven by current evidence.
frontend/visual-encyclopedia/OBSOLETE_AND_EXCLUDED_VISUAL_REFERENCE_LEDGER.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,11,,Obsolete And Excluded Visual Reference Ledger,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/PLANNED_TRAIN_FRONTEND_INTEGRATION_MAP.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,24,,Planned Train Frontend Integration Map; What This Map Does; Core Families; Supporting Programs; Primary Use,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/README.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,67,,Visual Encyclopedia; Today Flagship Lock; Signature Instrument Rule; Design Language Freeze; Implementation Workflow,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/SIGNATURE_VISUAL_INSTRUMENTS.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,388,,Signature Visual Instruments; Purpose; Non-Negotiable Product Rule; Signature Instruments; 1. Reality Meridian Instrument; 2. LifeShape Field Instrument,yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/START_HERE_REALITY_RECOGNITION_DOCTRINE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,258,,Start Here Reality Recognition Doctrine; Core Canon Decision; Locked Copy Rule; Authority and Temporal Truth; Resolver Precedence; Approved Start Here Labels,yes,no,yes,no,no,no,yes,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/SURFACE_RECIPE_INDEX.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,165,,Surface Recipe Index,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/SURFACE_RECIPE_INVENTORY.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,164,,Surface Recipe Inventory,no,no,yes,no,no,no,no,yes,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/SURFACE_RECIPE_INVENTORY.yaml,.yaml,Canon docs,Frontend canon portal,config_or_data,supporting_doc,docs_only,frontend_canon,supporting,Yellow,11838,,,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/SURFACE_RECIPE_TEMPLATE.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,79,,Surface Recipe: [Name]; Canon Status; Surface ID; Destination; Surface Type; Hierarchy Level,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/TERM_ALIAS_AND_DEPRECATION_REGISTRY.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,13,,Term Alias And Deprecation Registry,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/UI_STUDIO_OPERATING_SYSTEM.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,102,,UI Studio Operating System; Purpose; Installed Canon; Surface Brief Contract; Operating Loop; Quality Bar,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_ACCESSIBILITY_ADHD_REQUIREMENTS.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,29,,Visual Accessibility And ADHD Requirements; Review Checklist; What To Check; What To Reject; Proof Boundary,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_ANTI_SLOP_RULES.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,56,,Visual Anti-Slop Rules; Banned Patterns; Pseudo-Specificity Checks; Phrase-Level Red Flags; Required Replacement; Enforcement Goal,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_DECISION_RECORDS.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,15,,Visual Decision Records; VDR-001 - Active IA And Exclusions,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_DESIGN_AUTHORITY_LOCK_PREP_03.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,70,,Visual Design Authority Lock Prep 03; Purpose; Why This Exists; Required Outcome; Non-Goals; Model Path,yes,no,yes,no,no,no,yes,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_DESIGN_FINAL_FORM_LOCK_REPAIR_05.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Yellow,56,,Visual Design Final Form Lock Repair 05; Purpose; Required Repair Outcomes; Non-Goals; Green Standard; Canon Boundary,yes,no,yes,no,no,no,yes,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
frontend/visual-encyclopedia/VISUAL_DESIGN_LOCK_REVIEW_PACKET.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,48,,Visual Design Lock Review Packet; Decision; Summary; P0 Blockers; P1 Debts; P2 Polish,no,no,no,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
frontend/visual-encyclopedia/VISUAL_DIRECTION_CHANGE_PROTOCOL.md,.md,Canon docs,Frontend canon portal,markdown_doc,supporting_doc,docs_only,frontend_canon,supporting,Green,23,,Visual Direction Change Protocol,no,no,yes,no,no,no,no,no,retain,"Classified conservatively from path, content, and current authority boundaries."
